"time","down.sawtooth","up.sawtooth"
13.67,0.5800000016052121,0.3800000001801484
13.672,0.5780000016052115,0.3780000001801477
13.674,0.5760000016052126,0.3760000001801488
13.676,0.5740000016052119,0.3740000001801482
13.678,0.5720000016052113,0.3720000001801475
13.68000000000001,0.5700000016052017,0.370000000180138
13.68000000000001,0.5700000016052017,0.370000000180138
13.682,0.5680000016052127,0.3680000001801489
13.684,0.566000001605213,0.3660000001801493
13.686,0.5640000016052127,0.364000000180149
13.688,0.562000001605212,0.3620000001801483
13.69,0.5600000016052131,0.3600000001801494
13.692,0.5580000016052131,0.3580000001801494
13.694,0.5560000016052125,0.3560000001801488
13.696,0.5540000016052136,0.3540000001801499
13.698,0.5520000016052129,0.3520000001801492
13.7,0.550000001605214,0.3500000001801503
13.70000000147005,0.550000000135165,0.3499999987101013
13.70000000147005,1,0.3499999987101013
13.702,0.9980000014700483,0.3480000001801496
13.704,0.996000001470048,0.3460000001801493
13.706,0.9940000014700497,0.3440000001801511
13.708,0.9920000014700491,0.3420000001801504
13.71,0.9900000014700484,0.3400000001801498
13.712,0.9880000014700491,0.3380000001801504
13.714,0.9860000014700484,0.3360000001801497
13.716,0.9840000014700495,0.3340000001801509
13.718,0.9820000014700488,0.3320000001801502
13.72,0.9800000014700482,0.3300000001801495
13.722,0.9780000014700493,0.3280000001801506
13.724,0.9760000014700495,0.3260000001801509
13.726,0.9740000014700488,0.3240000001801502
13.728,0.9720000014700499,0.3220000001801513
13.73,0.9700000014700493,0.3200000001801506
13.732,0.9680000014700504,0.3180000001801517
13.734,0.9660000014700497,0.3160000001801511
13.736,0.9640000014700491,0.3140000001801504
13.738,0.9620000014700502,0.3120000001801515
13.74,0.9600000014700495,0.3100000001801508
13.742,0.9580000014700488,0.3080000001801502
13.744,0.9560000014700499,0.3060000001801513
13.746,0.9540000014700493,0.3040000001801506
13.748,0.9520000014700504,0.3020000001801517
13.75,0.9500000014700497,0.300000000180151
13.752,0.948000001470049,0.2980000001801503
13.754,0.9460000014700501,0.2960000001801514
13.756,0.9440000014700495,0.2940000001801508
13.758,0.9420000014700506,0.2920000001801519
13.76,0.9400000014700499,0.2900000001801512
13.762,0.9380000014700492,0.2880000001801505
13.764,0.9360000014700504,0.2860000001801516
13.766,0.9340000014700497,0.284000000180151
13.768,0.932000001470049,0.2820000001801503
13.77,0.9300000014700501,0.2800000001801514
13.772,0.9280000014700495,0.2780000001801508
13.774,0.9260000014700506,0.2760000001801519
13.776,0.9240000014700499,0.2740000001801512
13.778,0.9220000014700492,0.2720000001801505
13.78,0.9200000014700503,0.2700000001801516
13.782,0.9180000014700497,0.268000000180151
13.784,0.916000001470049,0.2660000001801503
13.786,0.9140000014700501,0.2640000001801514
13.788,0.9120000014700494,0.2620000001801507
13.79,0.9100000014700504,0.2600000001801518
13.792,0.9080000014700498,0.2580000001801511
13.794,0.9060000014700491,0.2560000001801505
13.796,0.9040000014700502,0.2540000001801516
13.798,0.9020000014700496,0.2520000001801509
13.8,0.9000000014700489,0.2500000001801502
13.802,0.89800000147005,0.2480000001801513
13.804,0.8960000014700493,0.2460000001801507
13.806,0.8940000014700504,0.2440000001801518
13.808,0.8920000014700498,0.2420000001801511
13.81,0.8900000014700491,0.2400000001801504
13.812,0.8880000014700502,0.2380000001801515
13.814,0.8860000014700495,0.2360000001801509
13.816,0.8840000014700489,0.2340000001801502
13.818,0.88200000147005,0.2320000001801513
13.82,0.8800000014700493,0.2300000001801507
13.822,0.8780000014700504,0.2280000001801518
13.824,0.8760000014700497,0.2260000001801511
13.826,0.8740000014700491,0.2240000001801504
13.828,0.8720000014700502,0.2220000001801515
13.83,0.8700000014700495,0.2200000001801509
13.832,0.8680000014700489,0.2180000001801502
13.834,0.86600000147005,0.2160000001801513
13.836,0.8640000014700493,0.2140000001801506
13.838,0.8620000014700504,0.2120000001801517
13.84,0.8600000014700497,0.2100000001801511
13.842,0.8580000014700491,0.2080000001801504
13.844,0.8560000014700502,0.2060000001801515
13.846,0.8540000014700495,0.2040000001801509
13.848,0.8520000014700488,0.2020000001801502
13.85,0.8500000014700499,0.2000000001801513
13.852,0.8480000014700493,0.1980000001801506
13.854,0.8460000014700504,0.1960000001801517
13.856,0.8440000014700497,0.1940000001801511
13.858,0.8420000014700491,0.1920000001801504
13.86,0.8400000014700502,0.1900000001801515
13.862,0.8380000014700495,0.1880000001801508
13.864,0.8360000014700488,0.1860000001801502
13.866,0.8340000014700499,0.1840000001801513
13.868,0.8320000014700493,0.1820000001801506
13.87,0.8300000014700504,0.1800000001801517
13.872,0.8280000014700497,0.1780000001801511
13.874,0.826000001470049,0.1760000001801504
13.876,0.8240000014700501,0.1740000001801515
13.878,0.8220000014700495,0.1720000001801508
13.88,0.8200000014700487,0.17000000018015
13.882,0.8180000014700498,0.1680000001801511
13.884,0.8160000014700491,0.1660000001801505
13.886,0.8140000014700502,0.1640000001801516
13.888,0.8120000014700496,0.1620000001801509
13.89,0.8100000014700489,0.1600000001801502
13.892,0.80800000147005,0.1580000001801513
13.894,0.8060000014700494,0.1560000001801507
13.896,0.8040000014700487,0.15400000018015
13.898,0.8020000014700498,0.1520000001801511
13.9,0.8000000014700491,0.1500000001801504
13.90000000014015,0.8000000013298999,0.1500000000400012
13.90000000014015,0.8000000013298999,0.1500000000400012
13.902,0.7980000014700499,0.1480000001801513
13.904,0.7960000014700501,0.1460000001801515
13.906,0.7940000014700495,0.1440000001801507
13.908,0.7920000014700506,0.1420000001801519
13.91,0.7900000014700499,0.1400000001801512
13.912,0.7880000014700491,0.1380000001801504
13.914,0.7860000014700502,0.1360000001801515
13.916,0.7840000014700496,0.1340000001801509
13.918,0.7820000014700507,0.132000000180152
13.92000000000001,0.7800000014700393,0.1300000001801407
13.92000000000001,0.7800000014700393,0.1300000001801407
13.922,0.77800000147005,0.1280000001801513
13.924,0.7760000014700502,0.1260000001801516
13.926,0.7740000014700497,0.124000000180151
13.928,0.772000001470049,0.1220000001801503
13.93,0.7700000014700501,0.1200000001801514
13.932,0.7680000014700495,0.1180000001801509
13.934,0.7660000014700507,0.116000000180152
13.936,0.76400000147005,0.1140000001801514
13.938,0.7620000014700493,0.1120000001801507
13.94,0.7600000014700504,0.1100000001801518
13.942,0.7580000014700501,0.1080000001801515
13.944,0.7560000014700494,0.1060000001801508
13.946,0.7540000014700505,0.1040000001801519
13.948,0.7520000014700499,0.1020000001801512
13.95,0.750000001470051,0.1000000001801523
13.952,0.7480000014700503,0.09800000018015168
13.954,0.7460000014700496,0.09600000018015101
13.956,0.7440000014700507,0.09400000018015212
13.958,0.7420000014700501,0.09200000018015145
13.96,0.7400000014700494,0.09000000018015078
13.962,0.7380000014700505,0.08800000018015189
13.964,0.7360000014700505,0.08600000018015187
13.966,0.7340000014700516,0.08400000018015298
13.968,0.732000001470051,0.08200000018015231
13.97,0.7300000014700503,0.08000000018015165
13.972,0.7280000014700514,0.07800000018015275
13.974,0.7260000014700507,0.07600000018015209
13.976,0.7240000014700501,0.07400000018015142
13.978,0.7220000014700512,0.07200000018015253
13.98,0.7200000014700505,0.07000000018015186
13.982,0.7180000014700516,0.06800000018015297
13.984,0.7160000014700509,0.0660000001801523
13.986,0.7140000014700503,0.06400000018015163
13.988,0.7120000014700514,0.06200000018015274
13.99,0.7100000014700507,0.06000000018015207
13.992,0.70800000147005,0.0580000001801514
13.994,0.7060000014700512,0.05600000018015251
13.996,0.7040000014700505,0.05400000018015184
13.998,0.7020000014700516,0.05200000018015295
14,0.7000000014700509,0.05000000018015228
14.002,0.6980000014700503,0.04800000018015162
14.004,0.6960000014700514,0.04600000018015273
14.006,0.6940000014700507,0.04400000018015206
14.008,0.6920000014700514,0.04200000018015269
14.01,0.6900000014700507,0.04000000018015203
14.012,0.68800000147005,0.03800000018015136
14.014,0.6860000014700511,0.03600000018015247
14.016,0.6840000014700505,0.0340000001801518
14.018,0.6820000014700498,0.03200000018015113
14.02,0.6800000014700509,0.03000000018015224
14.022,0.6780000014700502,0.02800000018015157
14.024,0.6760000014700513,0.02600000018015268
14.026,0.6740000014700507,0.02400000018015201
14.028,0.67200000147005,0.02200000018015134
14.03,0.6700000014700511,0.02000000018015245
14.032,0.6680000014700505,0.01800000018015178
14.034,0.6660000014700498,0.01600000018015112
14.036,0.6640000014700509,0.01400000018015223
14.038,0.6620000014700502,0.01200000018015155
14.04,0.6600000014700513,0.01000000018015267
14.042,0.6580000014700507,0.008000000180151998
14.044,0.65600000147005,0.006000000180151323
14.046,0.6540000014700511,0.004000000180152438
14.048,0.6520000014700504,0.00200000018015177
14.05,0.6500000014700498,1.801511023691305e-10
14.052,0.6480000014700509,-0.001999999819847789
14.054,0.6460000014700502,-0.003999999819848457
14.056,0.6440000014700513,-0.005999999819847349
14.058,0.6420000014700507,-0.007999999819848017
14.06,0.64000000147005,-0.009999999819848684
14.062,0.6380000014700511,-0.01199999981984758
14.064,0.6360000014700504,-0.01399999981984824
14.066,0.6340000014700498,-0.01599999981984891
14.068,0.6320000014700509,-0.0179999998198478
14.07,0.6300000014700502,-0.01999999981984847
14.072,0.6280000014700513,-0.02199999981984736
14.074,0.6260000014700506,-0.02399999981984803
14.076,0.62400000147005,-0.0259999998198487
14.078,0.6220000014700511,-0.02799999981984759
14.08,0.620000001470054,-0.02999999981984471
14.08,0.620000001470054,-0.02999999981984471
14.08,0.6200000014700504,-0.02999999981984826
14.082,0.6180000014700542,-0.03199999981984453
14.084,0.616000001470055,-0.03399999981984373
14.086,0.6140000014700537,-0.03599999981984501
14.088,0.6120000014700548,-0.0379999998198439
14.09,0.6100000014700542,-0.03999999981984457
14.092,0.6080000014700541,-0.04199999981984467
14.094,0.6060000014700552,-0.04399999981984357
14.096,0.6040000014700545,-0.04599999981984423
14.098,0.6020000014700538,-0.0479999998198449
14.1,0.6000000014700549,-0.04999999981984379
14.102,0.5980000014700536,-0.05199999981984511
14.104,0.5960000014700547,-0.05399999981984401
14.106,0.5940000014700541,-0.05599999981984467
14.108,0.5920000014700534,-0.05799999981984534
14.11,0.5900000014700545,-0.05999999981984423
14.112,0.5880000014700538,-0.0619999998198449
14.114,0.5860000014700532,-0.06399999981984557
14.116,0.5840000014700543,-0.06599999981984446
14.118,0.5820000014700536,-0.06799999981984513
14.12,0.5800000014700547,-0.06999999981984402
14.122,0.578000001470054,-0.07199999981984469
14.124,0.5760000014700538,-0.0739999998198449
14.126,0.5740000014700549,-0.07599999981984379
14.128,0.5720000014700543,-0.07799999981984446
14.13,0.5700000014700536,-0.07999999981984512
14.132,0.5680000014700547,-0.08199999981984402
14.134,0.566000001470054,-0.08399999981984468
14.136,0.5640000014700551,-0.08599999981984358
14.138,0.5620000014700545,-0.08799999981984424
14.14,0.5600000014700538,-0.08999999981984491
14.142,0.5580000014700549,-0.0919999998198438
14.144,0.5560000014700542,-0.09399999981984447
14.146,0.5540000014700536,-0.09599999981984514
14.148,0.5520000014700547,-0.09799999981984403
14.15,0.550000001470054,-0.0999999998198447
14.152,0.5480000014700551,-0.1019999998198436
14.154,0.5460000014700545,-0.1039999998198443
14.156,0.5440000014700538,-0.1059999998198449
14.158,0.5420000014700549,-0.1079999998198438
14.16000000000001,0.5400000014700436,-0.1099999998198551
14.16000000000001,0.5400000014700436,-0.1099999998198551
14.162,0.5380000014700533,-0.1119999998198453
14.164,0.536000001470055,-0.1139999998198437
14.166,0.5340000014700536,-0.1159999998198452
14.168,0.5320000014700547,-0.117999999819844
14.17,0.530000001470054,-0.1199999998198447
14.172,0.5280000014700535,-0.1219999998198451
14.174,0.5260000014700547,-0.123999999819844
14.176,0.524000001470054,-0.1259999998198447
14.178,0.5220000014700533,-0.1279999998198454
14.18,0.5200000014700544,-0.1299999998198443
14.182,0.5180000014700538,-0.1319999998198449
14.184,0.5160000014700554,-0.1339999998198433
14.186,0.5140000014700548,-0.135999999819844
14.188,0.5120000014700541,-0.1379999998198446
14.19,0.5100000014700552,-0.1399999998198435
14.192,0.5080000014700545,-0.1419999998198442
14.194,0.5060000014700539,-0.1439999998198449
14.196,0.504000001470055,-0.1459999998198438
14.198,0.5020000014700543,-0.1479999998198444
14.2,0.5000000014700554,-0.1499999998198433
14.202,0.4980000014700547,-0.151999999819844
14.204,0.496000001470054,-0.1539999998198447
14.206,0.4940000014700544,-0.1559999998198444
14.208,0.4920000014700537,-0.157999999819845
14.21,0.490000001470053,-0.1599999998198457
14.212,0.4880000014700541,-0.1619999998198446
14.214,0.4860000014700535,-0.1639999998198453
14.216,0.4840000014700546,-0.1659999998198441
14.218,0.4820000014700539,-0.1679999998198448
14.22,0.4800000014700532,-0.1699999998198455
14.222,0.4780000014700543,-0.1719999998198444
14.224,0.4760000014700537,-0.173999999819845
14.226,0.474000001470053,-0.1759999998198457
14.228,0.4720000014700541,-0.1779999998198446
14.23,0.4700000014700534,-0.1799999998198453
14.232,0.4680000014700545,-0.1819999998198442
14.234,0.4660000014700539,-0.1839999998198448
14.236,0.4640000014700532,-0.1859999998198455
14.238,0.4620000014700543,-0.1879999998198444
14.24,0.4600000014700537,-0.1899999998198451
14.242,0.458000001470053,-0.1919999998198457
14.244,0.4560000014700541,-0.1939999998198446
14.246,0.4540000014700534,-0.1959999998198453
14.248,0.4520000014700545,-0.1979999998198442
14.25,0.450000001470054,-0.1999999998198447
14.252,0.4480000014700534,-0.2019999998198453
14.254,0.4460000014700545,-0.2039999998198442
14.256,0.4440000014700538,-0.2059999998198449
14.258,0.4420000014700549,-0.2079999998198438
14.26,0.4400000014700542,-0.2099999998198445
14.262,0.4380000014700536,-0.2119999998198451
14.264,0.4360000014700547,-0.213999999819844
14.266,0.434000001470054,-0.2159999998198447
14.268,0.4320000014700534,-0.2179999998198454
14.27,0.4300000014700545,-0.2199999998198442
14.272,0.4280000014700538,-0.2219999998198449
14.274,0.4260000014700549,-0.2239999998198438
14.276,0.4240000014700542,-0.2259999998198445
14.278,0.4220000014700536,-0.2279999998198451
14.28,0.4200000014700547,-0.229999999819844
14.282,0.418000001470054,-0.2319999998198447
14.284,0.4160000014700533,-0.2339999998198454
14.286,0.4140000014700544,-0.2359999998198443
14.288,0.4120000014700538,-0.2379999998198449
14.29,0.4100000014700549,-0.2399999998198438
14.292,0.4080000014700542,-0.2419999998198445
14.294,0.4060000014700536,-0.2439999998198452
14.296,0.4040000014700547,-0.2459999998198441
14.298,0.402000001470054,-0.2479999998198447
14.3,0.4000000014700533,-0.2499999998198454
14.302,0.3980000014700544,-0.2519999998198443
14.304,0.3960000014700538,-0.2539999998198449
14.306,0.3940000014700549,-0.2559999998198438
14.308,0.3920000014700542,-0.2579999998198445
14.31,0.3900000014700535,-0.2599999998198452
14.312,0.3880000014700546,-0.2619999998198441
14.314,0.386000001470054,-0.2639999998198447
14.316,0.3840000014700533,-0.2659999998198454
14.318,0.3820000014700544,-0.2679999998198443
14.32,0.3800000014700537,-0.269999999819845
14.322,0.3780000014700549,-0.2719999998198439
14.324,0.3760000014700542,-0.2739999998198445
14.326,0.3740000014700535,-0.2759999998198452
14.328,0.3720000014700546,-0.2779999998198441
14.33,0.370000001470054,-0.2799999998198447
14.332,0.3680000014700533,-0.2819999998198454
14.334,0.3660000014700544,-0.2839999998198443
14.336,0.3640000014700537,-0.285999999819845
14.338,0.3620000014700552,-0.2879999998198435
14.34,0.3600000014700546,-0.2899999998198441
14.342,0.3580000014700539,-0.2919999998198448
14.344,0.356000001470055,-0.2939999998198437
14.346,0.3540000014700543,-0.2959999998198444
14.348,0.3520000014700537,-0.297999999819845
14.35,0.3500000014700548,-0.2999999998198439
14.352,0.3480000014700541,-0.3019999998198446
14.354,0.3460000014700552,-0.3039999998198435
14.356,0.3440000014700546,-0.3059999998198442
14.358,0.3420000014700539,-0.3079999998198448
14.36,0.340000001470055,-0.3099999998198437
14.362,0.3380000014700543,-0.3119999998198444
14.364,0.3360000014700537,-0.3139999998198451
14.366,0.3340000014700548,-0.3159999998198439
14.368,0.3320000014700541,-0.3179999998198446
14.37,0.3300000014700551,-0.3199999998198435
14.372,0.3280000014700545,-0.3219999998198442
14.374,0.3260000014700539,-0.3239999998198448
14.376,0.324000001470055,-0.3259999998198437
14.378,0.3220000014700543,-0.3279999998198444
14.38,0.3200000014700536,-0.3299999998198451
14.382,0.3180000014700547,-0.331999999819844
